,inputs,outputs,intention
1867,"[0, 0, 0.05128205128205128, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.09523809523809523, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.09523809523809523, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",munch
1868,"[0, 0, 0.06060606060606061, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.07407407407407407, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.07407407407407407, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",munch
1869,"[0, 0, 0.05714285714285714, 1, 1, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.05714285714285714, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
1870,"[0, 0, 0.15384615384615385, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.0425531914893617, 0, 0, 0.15384615384615385, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1871,"[0, 0, 0.15384615384615385, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.0425531914893617, 0, 0, 0.15384615384615385, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1872,"[0, 0, 0.18181818181818182, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.04081632653061224, 0, 0, 0.18181818181818182, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1873,"[0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.08, 0, 1, 0.05714285714285714, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.08]","[1, 0, 0, 0]",food move
1874,"[0, 0, 0.05405405405405406, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.08695652173913043, 0, 0, 2.0, 0, 0, 0.05405405405405406, 0, 0, 2.0, 0, 0, 0.08695652173913043]","[1, 0, 0, 0]",wall move
1875,"[0, 0, 0.08695652173913043, 0, 0, 0.15384615384615385, 1, 0, 0.07407407407407407, 0, 1, 0.05405405405405406, 0, 0, 0.15384615384615385, 0, 0, 0.08695652173913043, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[1, 0, 0, 0]",food move
1876,"[0, 0, 0.06896551724137931, 0, 0, 0.2857142857142857, 1, 0, 0.06060606060606061, 0, 1, 0.06451612903225806, 0, 0, 0.2857142857142857, 0, 0, 0.06896551724137931, 0, 0, 0.2857142857142857, 0, 0, 0.06451612903225806]","[1, 0, 0, 0]",munch
1877,"[0, 0, 0.2857142857142857, 0, 0, 0.08, 1, 0, 0.13333333333333333, 0, 1, 0.03773584905660377, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",food move
1878,"[0, 0, 0.6666666666666666, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[1, 0, 0, 0]",food move
1879,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1880,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1881,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1882,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 1, 0]",wall move
1883,"[1, 0, 0.2222222222222222, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 1, 0.0392156862745098, 0, 0, 0.2222222222222222, 1, 0, 0.2222222222222222, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",munch
1884,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1885,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1886,"[0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222]","[0, 0, 0, 1]",wall move
1887,"[0, 0, 0.4, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941, 0, 1, 0.03636363636363636, 0, 0, 0.4, 0, 0, 0.4, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",food move
1888,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1889,"[0, 0, 0.6666666666666666, 0, 0, 0.08, 1, 0, 0.13333333333333333, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",food move
1890,"[0, 0, 2.0, 0, 0, 0.08, 1, 0, 0.13333333333333333, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",food move
1891,"[0, 0, 0.2857142857142857, 0, 0, 0.08, 1, 0, 0.13333333333333333, 0, 1, 0.03773584905660377, 0, 0, 0.2857142857142857, 1, 0, 0.2857142857142857, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",food move
1892,"[0, 0, 0.18181818181818182, 0, 1, 0.15384615384615385, 1, 0, 0.07407407407407407, 0, 0, 0.04081632653061224, 0, 0, 0.18181818181818182, 0, 0, 0.18181818181818182, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407]","[0, 0, 0, 1]",munch
1893,"[0, 0, 0.06060606060606061, 0, 0, 2.0, 1, 1, 0.05128205128205128, 0, 0, 0.07407407407407407, 0, 0, 2.0, 0, 0, 0.06060606060606061, 0, 0, 2.0, 0, 0, 0.07407407407407407]","[1, 0, 0, 0]",wall move
1894,"[1, 0, 0.2222222222222222, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 1, 0.0392156862745098, 0, 0, 0.2222222222222222, 1, 0, 0.2222222222222222, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",munch
1895,"[0, 0, 2.0, 0, 0, 0.05714285714285714, 0, 0, 0.4, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05714285714285714, 0, 0, 0.4]","[0, 0, 0, 1]",wall move
1896,"[1, 0, 0.046511627906976744, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 1, 0.11764705882352941, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",munch
1897,"[0, 0, 2.0, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",food move
1898,"[0, 0, 2.0, 0, 0, 0.05714285714285714, 0, 0, 0.4, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 1, 1, 0.05714285714285714, 0, 0, 0.4]","[0, 0, 1, 0]",wall move
1899,"[0, 0, 0.4, 0, 0, 0.13333333333333333, 1, 0, 0.08, 0, 1, 0.03636363636363636, 0, 0, 0.4, 0, 0, 0.4, 0, 0, 0.13333333333333333, 0, 0, 0.08]","[1, 0, 0, 0]",food move
1900,"[0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
1901,"[0, 0, 0.2222222222222222, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806, 0, 1, 0.0392156862745098, 0, 0, 0.2222222222222222, 0, 0, 0.2222222222222222, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806]","[1, 0, 0, 0]",food move
1902,"[0, 0, 0.15384615384615385, 0, 1, 0.2857142857142857, 1, 0, 0.06060606060606061, 0, 0, 0.0425531914893617, 0, 0, 0.2857142857142857, 0, 0, 0.15384615384615385, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[0, 0, 0, 1]",munch
1903,"[1, 0, 0.046511627906976744, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 1, 0.11764705882352941, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",munch
1904,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 1, 0, 0.18181818181818182, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[1, 0, 0, 0]",food move
1905,"[0, 0, 0.6666666666666666, 0, 0, 0.11764705882352941, 1, 0, 0.08695652173913043, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043]","[1, 0, 0, 0]",food move
1906,"[0, 0, 2.0, 0, 0, 0.18181818181818182, 1, 0, 0.06896551724137931, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[1, 0, 0, 0]",food move
1907,"[0, 0, 2.0, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806]","[1, 0, 0, 0]",food move
1908,"[0, 0, 0.6666666666666666, 0, 0, 0.2857142857142857, 1, 0, 0.06060606060606061, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[1, 0, 0, 0]",food move
1909,"[0, 0, 2.0, 0, 0, 0.2857142857142857, 1, 0, 0.06060606060606061, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[1, 0, 0, 0]",munch
1910,"[1, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061, 0, 1, 0.03773584905660377, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[1, 0, 0, 0]",munch
1911,"[0, 0, 0.05714285714285714, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.08, 0, 0, 2.0, 1, 0, 0.05714285714285714, 0, 0, 2.0, 0, 0, 0.08]","[1, 0, 0, 0]",wall move
1912,"[0, 0, 0.6666666666666666, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.03508771929824561, 0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 2.0, 0, 0, 0.05128205128205128]","[1, 0, 0, 0]",wall move
1913,"[1, 0, 0.08695652173913043, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.05405405405405406, 0, 0, 0.2222222222222222, 0, 0, 0.08695652173913043, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806]","[1, 0, 0, 0]",munch
1914,"[0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.6666666666666666, 1, 0, 0.05405405405405406]","[0, 0, 0, 1]",wall move
1915,"[1, 0, 0.08, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 1, 0.05714285714285714, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",munch
1916,"[1, 0, 0.13333333333333333, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 1, 0.044444444444444446, 0, 0, 0.13333333333333333, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[1, 0, 0, 0]",munch
1917,"[0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 1, 0, 0.05405405405405406, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406]","[1, 0, 0, 0]",food move
1918,"[0, 0, 2.0, 0, 0, 0.4, 0, 0, 0.05714285714285714, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.4, 0, 1, 0.05714285714285714]","[0, 0, 0, 1]",wall move
1919,"[1, 0, 0.05128205128205128, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 1, 0.09523809523809523, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.09523809523809523, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",munch
1920,"[1, 0, 0.06896551724137931, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 1, 0.06451612903225806, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",munch
1921,"[1, 0, 0.046511627906976744, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 1, 0.11764705882352941, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.11764705882352941, 0, 0, 0.15384615384615385]","[1, 0, 0, 0]",munch
1922,"[0, 0, 0.05128205128205128, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",wall move
1923,"[1, 0, 0.06451612903225806, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[1, 0, 0, 0]",munch
1924,"[1, 0, 0.05128205128205128, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 1, 0.09523809523809523, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",munch
1925,"[1, 0, 0.03636363636363636, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 1, 0.4, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.4, 0, 0, 0.4]","[1, 0, 0, 0]",munch
1926,"[0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222]","[0, 0, 0, 1]",wall move
1927,"[1, 0, 0.03773584905660377, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 1, 0.2857142857142857, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857]","[1, 0, 0, 0]",munch
1928,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 0, 1]",wall move
1929,"[0, 0, 2.0, 0, 0, 0.13333333333333333, 1, 0, 0.08, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.13333333333333333, 0, 0, 0.08]","[1, 0, 0, 0]",food move
1930,"[1, 0, 0.03636363636363636, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.4, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.4, 0, 0, 0.4]","[1, 0, 0, 0]",munch
1931,"[1, 0, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 1, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666]","[1, 0, 0, 0]",munch
1932,"[1, 0, 0.03389830508474576, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 0, 1]",wall move
1933,"[0, 0, 0.4, 0, 0, 0.6666666666666666, 1, 0, 0.05405405405405406, 0, 1, 0.03636363636363636, 0, 0, 0.6666666666666666, 0, 0, 0.4, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406]","[1, 0, 0, 0]",food move
1934,"[1, 0, 0.05714285714285714, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 1, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.08]","[1, 0, 0, 0]",munch
1935,"[0, 0, 2.0, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[0, 0, 0, 1]",wall move
1936,"[1, 0, 0.08, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 1, 0.05714285714285714, 0, 0, 0.6666666666666666, 0, 0, 0.08, 0, 0, 0.6666666666666666, 0, 0, 0.05714285714285714]","[1, 0, 0, 0]",munch
1937,"[0, 0, 0.6666666666666666, 0, 0, 0.13333333333333333, 1, 0, 0.08, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.13333333333333333, 0, 0, 0.08]","[1, 0, 0, 0]",food move
1938,"[0, 0, 2.0, 0, 0, 0.18181818181818182, 1, 0, 0.06896551724137931, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[1, 0, 0, 0]",food move
1939,"[1, 0, 0.15384615384615385, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 1, 0.0425531914893617, 0, 0, 0.18181818181818182, 0, 0, 0.15384615384615385, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[1, 0, 0, 0]",munch
1940,"[0, 0, 2.0, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.10526315789473684, 0, 0, 0.09523809523809523]","[0, 0, 1, 0]",wall move
1941,"[1, 0, 0.04878048780487805, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 1, 0.10526315789473684, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",munch
1942,"[0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
1943,"[0, 0, 0.6666666666666666, 0, 0, 0.15384615384615385, 1, 0, 0.07407407407407407, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.15384615384615385, 1, 0, 0.07407407407407407]","[1, 0, 0, 0]",food move
1944,"[0, 0, 2.0, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[0, 0, 0, 1]",wall move
1945,"[1, 0, 0.0425531914893617, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 1, 0.15384615384615385, 0, 0, 0.15384615384615385, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 0.15384615384615385]","[1, 0, 0, 0]",munch
1946,"[0, 0, 0.07407407407407407, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.06060606060606061, 0, 0, 0.07407407407407407, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1947,"[0, 0, 0.4, 0, 1, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.03636363636363636, 0, 0, 0.4, 0, 0, 0.4, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[0, 0, 0, 1]",food move
1948,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1949,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1950,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1951,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1952,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1953,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1954,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1955,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 1, 0]",wall move
1956,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1957,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1958,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1959,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1960,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1961,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1962,"[0, 0, 0.6666666666666666, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",food move
1963,"[0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385]","[0, 0, 0, 1]",wall move
1964,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1965,"[0, 0, 2.0, 0, 0, 0.09523809523809523, 1, 0, 0.10526315789473684, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",food move
1966,"[0, 0, 2.0, 0, 0, 0.10526315789473684, 1, 0, 0.09523809523809523, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",food move
1967,"[0, 0, 0.6666666666666666, 0, 0, 0.09523809523809523, 1, 0, 0.10526315789473684, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",food move
